date,AAPL,Return,42d,252d,512d
1990-02-01,7.86,0.0,,,
1990-02-02,8.0,0.017654935238720745,,,
1990-02-05,8.18,0.022250608934819723,,,
1990-02-06,8.12,-0.007361996441069194,,,
1990-02-07,7.77,-0.044059989794030426,,,
1990-02-08,7.71,-0.007751976804317936,,,
1990-02-09,8.0,0.03692335410459789,,,
1990-02-12,7.94,-0.0075282664207915245,,,
1990-02-13,8.06,0.015000281259492598,,,
1990-02-14,8.0,-0.007472014838701066,,,
1990-02-15,8.0,0.0,,,
1990-02-16,7.91,-0.011313759900273404,,,
1990-02-20,7.85,-0.007614249985245517,,,
1990-02-21,7.97,0.015170961007806604,,,
1990-02-22,7.73,-0.030575630202792983,,,
1990-02-23,7.79,0.0077319972833261846,,,
1990-02-26,7.97,0.022843632919466828,,,
1990-02-27,7.85,-0.015170961007806618,,,
1990-02-28,7.97,0.015170961007806604,,,
1990-03-01,8.03,0.007500035156546583,,,
1990-03-02,7.91,-0.015056746179107747,,,
1990-03-05,8.08,0.02126409075344157,,,
1990-03-06,8.26,0.022032714999882706,,,
1990-03-07,8.29,0.0036253816143168366,,,
1990-03-08,8.61,0.037874349292435855,,,
1990-03-09,8.64,0.0034782643763250137,,,
1990-03-12,8.58,-0.006968669316093428,,,
1990-03-13,8.64,0.0069686693160934355,,,
1990-03-14,8.67,0.0034662079764861075,,,
1990-03-15,8.61,-0.006944472352811158,,,
1990-03-16,9.43,0.09097177820572679,,,
1990-03-19,9.93,0.05166438141171515,,,
1990-03-20,9.7,-0.023434592547744076,,,
1990-03-21,9.76,0.006166514915663958,,,
1990-03-22,9.55,-0.021751245932362193,,,
1990-03-23,9.9,0.03599360264790524,,,
1990-03-26,9.9,0.0,,,
1990-03-27,9.84,-0.006079046076382226,,,
1990-03-28,9.67,-0.017427401598959037,,,
1990-03-29,9.64,-0.003107200842748604,,,
1990-03-30,9.43,-0.022025011977088154,,,
1990-04-02,9.43,0.0,8.55190476190476,,
1990-04-03,9.78,0.0364433874013599,8.597619047619045,,
1990-04-04,9.67,-0.011311174581522906,8.63738095238095,,
1990-04-05,9.43,-0.025132212819836866,8.667142857142855,,
1990-04-06,9.35,-0.008519753344770523,8.69642857142857,,
1990-04-09,9.64,0.030544765321858607,8.740952380952379,,
1990-04-10,9.67,0.0031072008427487003,8.787619047619046,,
1990-04-11,9.96,0.029548762131303946,8.834285714285713,,
1990-04-12,10.13,0.016924246664085138,8.886428571428569,,
1990-04-16,10.25,0.011776387323825119,8.938571428571427,,
1990-04-17,10.13,-0.01177638732382507,8.989285714285712,,
1990-04-18,10.13,0.0,9.039999999999997,,
1990-04-19,9.43,-0.07160522161522599,9.076190476190472,,
1990-04-20,9.43,0.0,9.11380952380952,,
1990-04-23,9.31,-0.012807005356390353,9.145714285714282,,
1990-04-24,9.08,-0.025014898675773865,9.177857142857139,,
1990-04-25,9.08,0.0,9.208571428571423,,
1990-04-26,9.11,0.003298518658664887,9.23571428571428,,
1990-04-27,9.17,0.006564574996506569,9.26714285714285,,
1990-04-30,9.23,0.006521762246387445,9.29714285714285,,
1990-05-01,9.29,0.006479504310986182,9.327142857142851,,
1990-05-02,9.31,0.0021505384632287865,9.360476190476184,,
1990-05-03,9.37,0.006424004961354881,9.39119047619047,,
1990-05-04,9.37,0.0,9.417619047619043,,
1990-05-07,9.72,0.036672522222017036,9.451666666666663,,
1990-05-08,9.78,0.006153865574378066,9.479523809523803,,
1990-05-09,9.81,0.003062789530545952,9.507380952380947,,
1990-05-10,9.7,-0.01127638806793472,9.534047619047614,,
1990-05-11,9.99,0.029458707151125123,9.56619047619047,,
1990-05-14,9.78,-0.021245108613736265,9.592619047619042,,
1990-05-15,9.78,0.0,9.620476190476184,,
1990-05-16,9.76,-0.0020470836217247996,9.628333333333327,,
1990-05-17,9.72,-0.004106781952653359,9.623333333333326,,
1990-05-18,9.31,-0.04309652718337201,9.614047619047613,,
1990-05-21,9.28,-0.0032275444908665993,9.60261904761904,,
1990-05-22,9.72,0.04632407167423862,9.60666666666666,,
1990-05-23,9.87,0.015314234973042356,9.605952380952376,,
1990-05-24,9.87,0.0,9.60523809523809,,
1990-05-25,9.4,-0.048790164169431945,9.5947619047619,,
1990-05-29,9.63,0.024173536534075984,9.593809523809519,,
1990-05-30,9.72,0.00930239266231341,9.595714285714282,,
1990-05-31,9.69,-0.0030911925696729694,9.601904761904757,,
1990-06-01,9.58,-0.01141683391990567,9.605476190476185,,
1990-06-04,9.58,0.0,9.60071428571428,,
1990-06-05,9.28,-0.03181604518466005,9.591428571428565,,
1990-06-06,9.28,0.0,9.587857142857136,,
1990-06-07,9.16,-0.013015368112070248,9.583333333333327,,
1990-06-08,8.99,-0.01873333020251001,9.567857142857136,,
1990-06-11,9.16,0.018733330202510046,9.555714285714279,,
1990-06-12,9.52,0.03854867011723503,9.545238095238089,,
1990-06-13,9.34,-0.019088596562522625,9.526428571428564,,
1990-06-14,9.34,0.0,9.504761904761898,,
1990-06-15,9.28,-0.006444705442642095,9.484523809523802,,
1990-06-18,9.22,-0.0064865092296066615,9.462857142857136,,
1990-06-19,9.31,0.00971405372047329,9.459999999999994,,
1990-06-20,9.4,0.009620597986982485,9.459285714285707,,
1990-06-21,9.84,0.0457460217882038,9.471904761904753,,
1990-06-22,9.75,-0.009188426054406255,9.487857142857134,,
1990-06-25,9.69,-0.0061728591070809675,9.502380952380944,,
1990-06-26,9.55,-0.01455327141003589,9.512857142857134,,
1990-06-27,9.75,0.020726130517116952,9.526666666666658,,
1990-06-28,10.1,0.03526813883745784,9.547380952380944,,
1990-06-29,10.52,0.04074278346235007,9.576666666666657,,
1990-07-02,10.34,-0.01725833822928071,9.601190476190467,,
1990-07-03,10.34,0.0,9.624285714285705,,
1990-07-05,10.22,-0.011673284304724621,9.6445238095238,,
1990-07-06,10.52,0.028931622534005264,9.663571428571418,,
